,lread, lwrite, scall, sread, swrite, fork, exec, rchar, wchar, pgout, ppgout, pgfree, pgscan, atch, pgin, ppgin, pflt, vflt, runqsz, freemem, freeswap,usr
545,0.001084010840108401,0.0,0.028423772609819122,0.007153614457831325,0.01046063497889521,0.05964214711729622,0.013431833445265278,0.009674746899802127,0.010669814596208596,0.0,0.0,0.0,0.0,0.0,0.01274787535410765,0.010936058234510099,0.06112469437652812,0.05041031652989449,0.00035435861091424523,0.04001002338790511,0.7769385940080733,0.898989898989899
4354,0.005420054200542005,0.01565217391304348,0.2580749354005168,0.03256777108433735,0.028262066434208113,0.039761431411530816,0.020147750167897917,0.00930188004849644,0.007853343517811263,0.0,0.0,0.0,0.0,0.0,0.04390934844192635,0.021872116469020198,0.0722382751722605,0.07048651817116061,0.0004961020552799433,0.09062813230872034,0.6500114792137073,0.898989898989899
7503,0.004336043360433604,0.006956521739130435,0.18289728682170542,0.038403614457831324,0.017250871719581576,0.039761431411530816,0.013431833445265278,0.013668617950411875,0.010602041524894105,0.04420432220039293,0.0477741585233442,0.05353728489483748,0.04316895715440582,0.004726344645051517,0.042492917847025496,0.03895970746044223,0.06690375639030896,0.07605509964830012,7.087172218284902e-05,0.00693284330103575,0.49538981403673793,0.8787878787878788
6580,0.0005420054200542005,0.0,0.1378391472868217,0.02804969879518072,0.01688383189576069,0.039761431411530816,0.0167897918065816,0.017419452645711972,0.030430664537184918,0.0,0.0,0.0,0.0,0.0,0.0381728045325779,0.020470934007723592,0.07519448766392532,0.059964830011723334,0.0,0.10056799198128967,0.4672579390464897,0.9090909090909091
5478,0.004878048780487805,0.0052173913043478265,0.32162467700258396,0.028802710843373495,0.028262066434208113,0.05964214711729622,0.026863666890530557,0.018324703695537986,0.08518575098951461,0.0,0.0,0.0,0.0,0.0009452689290103034,0.0084985835694051,0.0041010218379412865,0.1355856857079351,0.08514067995310669,0.0004252303330970943,0.02614433678583361,0.6789074463318897,0.8585858585858586
1003,0.002168021680216802,0.0,0.2066375968992248,0.04103915662650602,0.03266654432005873,0.09940357852882703,0.11752854264607118,0.021844772600698788,0.03726630095132283,0.0,0.0,0.0,0.0,0.0009452689290103034,0.060906515580736544,0.03485868562250093,0.11535896865970216,0.1358440797186401,0.00024805102763997164,0.04986635482793184,0.4888063178025887,0.8787878787878788
8188,0.002168021680216802,0.0,0.12007428940568475,0.030873493975903613,0.025509267755551478,0.11928429423459244,0.030221625251846875,0.03531191578750706,0.022368446635650303,0.046660117878192534,0.026058631921824105,0.009177820267686425,0.00016168148746968473,0.003781075716041214,0.026912181303116147,0.015037080072451386,0.1360302289397644,0.1556271981242673,0.0,0.017373872368860673,0.470643304052051,0.9090909090909091
2097,0.013550135501355014,0.022608695652173914,0.28666020671834624,0.025225903614457833,0.02587630757937236,0.019880715705765408,0.006715916722632639,0.06524299083547111,0.11000513853204638,0.0,0.0,0.0,0.0,0.0,0.028328611898017,0.023239123748333958,0.04801066903756391,0.03502344665885111,0.0005669737774627924,0.2603575008352823,0.7299776879749107,0.9292929292929293
7131,0.0032520325203252032,0.0017391304347826088,0.19347545219638243,0.030873493975903613,0.027895026610387227,0.02982107355864811,0.010073875083948958,0.1650968919450073,0.06202791472814388,0.0,0.0,0.0,0.0,0.0,0.0509915014164306,0.043744232938040396,0.06356968215158924,0.08748534583821806,0.0015591778880226792,0.24858002004677582,0.6868448210914392,0.8888888888888888
6130,0.0,0.0,0.2548449612403101,0.03708584337349398,0.028445586346118552,0.009940357852882704,0.0033579583613163196,0.014446017627656429,0.14301395736407194,0.0,0.0,0.0,0.0,0.00283580678703091,0.009915014164305949,0.008919722497522299,0.01737052678372972,0.021145955451348182,0.0006378454996456413,0.04602405613097227,0.4530816673613634,0.9090909090909091
2955,0.007588075880758808,0.01565217391304348,0.31887919896640826,0.04838102409638554,0.0403743806202973,0.34840954274353875,0.07404298186702485,0.06845748308542174,0.050702590097909866,0.02701375245579568,0.019598262757871878,0.04560229445506692,0.034995957962813254,0.004726344645051517,0.02839943342776204,0.01507125525443423,0.34654367637252725,0.3534364009378664,0.00035435861091424523,0.019879719345138658,0.5009952366835548,0.7575757575757576
850,0.0027100271002710027,0.0034782608695652175,0.1385658914728682,0.022590361445783132,0.03376766379152138,0.019880715705765408,0.006715916722632639,0.0849986007597459,0.2467811957502951,0.046660117878192534,0.02171552660152009,0.0076481835564053535,0.0,0.01701484072218546,0.0368271954674221,0.021188612829363317,0.03823071793731941,0.048944900351699884,0.0007087172218284905,0.022803207484129635,0.6118790915595459,0.9090909090909091
6249,0.010298102981029811,0.008695652173913044,0.3763727390180879,0.3072289156626506,0.2855569829326482,0.039761431411530816,0.040295500335795834,0.06207124765127529,0.01917089091035345,0.14710216110019647,0.1679695982627579,0.12021032504780114,0.1255375909458367,0.00567161357406182,0.05651558073654392,0.049109736509346906,0.09782173816403646,0.1267951348182884,0.0,0.00693284330103575,0.43991601227718624,0.797979797979798
4797,0.00975609756097561,0.04173913043478261,0.02527454780361757,0.009977409638554216,0.01046063497889521,0.009940357852882704,0.0033579583613163196,0.006894870151691893,0.06629372960211097,0.0,0.0,0.0,0.0,0.0,0.0028328611898017003,0.0020505109189706433,0.01733718604134252,0.012162954279015242,0.0,0.1392415636485132,0.7884744236431681,0.898989898989899
715,0.014092140921409214,0.0017391304347826088,0.24741602067183463,0.06607680722891567,0.04019086070838686,0.36779324055666,0.16453995970449967,0.09139512763564812,0.038850635372543574,0.46660117878192536,0.488599348534202,0.36405353728489487,0.47453516572352467,0.020795916438226675,0.5155807365439093,0.33833430163015615,0.3656368081795955,0.5457209847596717,0.00014174344436569805,0.007517540928833946,0.444140362921471,0.5858585858585859
6151,0.0,0.0,0.09407299741602067,0.009600903614457831,0.007707836300238576,0.039761431411530816,0.010073875083948958,0.007214696495487005,0.01986195403097007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042009335407868414,0.03399765533411489,7.087172218284902e-05,0.5603909121282994,0.8140001827758299,0.9696969696969697
6074,0.002168021680216802,0.0,0.1504360465116279,0.036897590361445784,0.01449807304092494,0.12972166998011928,0.04382135661517797,0.1518039116186815,0.012299145892646343,0.0,0.0,0.0,0.0,0.0,0.16041076487252126,0.08287481630839684,0.18285174483218494,0.1794328839390387,0.0,0.0987303708653525,0.4747891948278898,0.8787878787878788
7075,0.0032520325203252032,0.0034782608695652175,0.08785529715762273,0.020143072289156627,0.02312350890071573,0.02982107355864811,0.010073875083948958,0.032745784368170786,0.04683063676133602,0.0,0.0,0.0,0.0,0.0,0.00708215297450425,0.003417518198284406,0.06445876861524784,0.06960726846424385,0.0004252303330970943,0.08260942198463081,0.6886543018074747,0.9595959595959596
1446,0.023848238482384824,0.10260869565217391,0.25104974160206717,0.05647590361445783,0.034685263351073595,0.07952286282306163,0.0335795836131632,0.09260397621726975,0.016302756753003262,0.0,0.0,0.0,0.0,0.0,0.0339943342776204,0.025289634667304602,0.1006890420093354,0.11518171160609615,0.0,0.03942532576010692,0.4377561369213863,0.898989898989899
2906,0.002168021680216802,0.0017391304347826088,0.21140180878552972,0.04254518072289157,0.022939988988805286,0.039761431411530816,0.040295500335795834,0.0038687904508086894,0.013227970279841678,0.05157170923379175,0.03040173724212812,0.02676864244741874,0.02764753435731609,0.0,0.0736543909348442,0.037592700181128466,0.05467881751500334,0.06858147713950762,0.0,0.007684597393919144,0.43823893258915336,0.9292929292929293
8126,0.001084010840108401,0.0017391304347826088,0.19081072351421188,0.03802710843373494,0.023857588548357497,0.11928429423459244,0.09738079247817326,0.10064555047536565,0.01104089993750434,0.04420432220039293,0.09337676438653637,0.09024856596558319,0.1278900565885206,0.003781075716041214,0.01841359773371105,0.009569050955196336,0.17226050233385198,0.21526963657678783,0.00035435861091424523,0.011526896090878718,0.45917256044418986,0.8686868686868687
1925,0.022764227642276424,0.09217391304347826,0.05289082687338501,0.010918674698795181,0.007891356212149018,0.06958250497017891,0.026863666890530557,0.017587282311267823,0.014482327616137769,0.024557956777996073,0.01737242128121607,0.0057361376673040155,0.0,0.00283580678703091,0.0084985835694051,0.004784525477598168,0.07912869526561458,0.07781359906213366,0.0004252303330970943,0.048446374874707654,0.46216963825988494,0.9191919191919192
3760,0.012466124661246613,0.05565217391304348,0.00872093023255814,0.0018825301204819277,0.005689117269223711,0.009940357852882704,0.0033579583613163196,0.0036403996087668836,0.007405041316575238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017114914425427875,0.012162954279015242,0.0,0.6046608753758771,0.835914113191734,0.98989898989899
2306,0.001084010840108401,0.0017391304347826088,0.113937338501292,0.02296686746987952,0.014131033217104056,0.019880715705765408,0.023505708529214235,0.036278915487867776,0.006039580584681619,0.0,0.0,0.0,0.0,0.0,0.00424929178470255,0.0020505109189706433,0.023605245610135585,0.02246483001172333,0.00014174344436569805,0.09346809221516873,0.7791519647287227,0.9595959595959596
3977,0.01084010840108401,0.04173913043478261,0.0935077519379845,0.0389683734939759,0.02973022572949165,0.15904572564612326,0.0167897918065816,0.15488065687897778,0.1477847371710298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1780395643476328,0.1691090269636577,0.0007087172218284905,0.30086869361844304,0.8112643406584834,0.898989898989899
6502,0.04065040650406504,0.17217391304347826,0.0955264857881137,0.012989457831325301,0.011011194714626537,0.02982107355864811,0.013431833445265278,0.006455108928973614,0.02055190611763072,0.0,0.0,0.0,0.0,0.0,0.08923512747875355,0.04306072929838351,0.052233829739942214,0.069021101992966,0.0,0.20322418977614434,0.4878960050107325,0.9191919191919192
5853,0.0005420054200542005,0.0,0.030038759689922482,0.008847891566265061,0.009175995595522114,0.05964214711729622,0.010073875083948958,0.006392964453756,0.0076194708700784665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07906201378084018,0.06196512309495897,0.0,0.5982292014700968,0.8325684239151029,0.9797979797979798
7709,0.0016260162601626016,0.0017391304347826088,0.2134205426356589,0.02654367469879518,0.019453110662506882,0.039761431411530816,0.036937541974479515,0.052092111570311725,0.01852538018193181,0.0,0.0,0.0,0.0,0.0,0.031161473087818702,0.015037080072451386,0.06156923760835741,0.06345252051582649,0.00010630758327427358,0.04001002338790511,0.4384301785184905,0.9191919191919192
3338,0.0032520325203252032,0.0034782608695652175,0.23417312661498707,0.04047439759036144,0.026059827491282803,0.039761431411530816,0.020147750167897917,0.07233933575076662,0.03523199777793209,0.0,0.0,0.0,0.0,0.0,0.026912181303116147,0.023239123748333958,0.07623916425872417,0.08279601406799532,0.0004252303330970943,0.04744403608419646,0.7265330322733078,0.9191919191919192
6661,0.005420054200542005,0.0,0.23368863049095606,0.08301957831325302,0.0690034868783263,0.44731610337972166,0.04701141705842847,0.10818521903552566,0.004755780848552184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5112247166036897,0.4755275498241501,0.0008504606661941885,0.7186769127965252,0.8316986784415908,0.797979797979798
8111,0.022764227642276424,0.08869565217391304,0.2772932816537468,0.0391566265060241,0.030280785465222976,0.049701789264413515,0.07051712558764271,0.10056757301283145,0.06327727241163808,0.21365422396856582,0.12160694896851248,0.04244741873804971,0.0,0.05860667359863881,0.0254957507082153,0.07176788216397252,0.10002222716159147,0.1500586166471278,0.0007795889440113396,0.027647844971600402,0.61804666133199,0.8484848484848485
4283,0.00975609756097561,0.010434782608695653,0.16674741602067183,0.04235692771084337,0.02349054872453661,0.09940357852882703,0.05708529214237743,0.06647202647592139,0.02312506075966947,0.03683693516699411,0.026058631921824105,0.006883365200764819,0.0,0.021741185367236977,0.08356940509915016,0.054680291172550494,0.14269837741720384,0.17599648300117235,0.130049610205528,0.002505846976277982,5.349536484953314e-06,0.0
773,0.0032520325203252032,0.0034782608695652175,0.0935077519379845,0.02786144578313253,0.010093595155074325,0.11928429423459244,0.050369375419744795,0.1222049334796829,0.11364710783973335,0.0,0.0,0.0,0.0,0.0,0.00424929178470255,0.0020505109189706433,0.14781062458324074,0.138042203985932,0.0006378454996456413,0.560892081523555,0.818372091468158,0.9292929292929293
5580,0.0,0.0,0.10610465116279069,0.06005271084337349,0.04973389612772986,0.019880715705765408,0.006715916722632639,0.003648316102425178,0.03173335185056593,0.03929273084479372,0.018458197611292075,0.008795411089866156,0.0016168148746968471,0.0,0.0,0.0,0.033563014003111805,0.0287221570926143,0.00035435861091424523,0.00693284330103575,0.7558574081049936,0.9191919191919192
3171,0.0016260162601626016,0.0034782608695652175,0.08809754521963824,0.014683734939759037,0.0067902367406863645,0.009940357852882704,0.0033579583613163196,0.026971889718493444,0.01583723352544962,0.0,0.0,0.0,0.0,0.0,0.005665722379603401,0.003417518198284406,0.01844854412091576,0.01949003516998828,0.0,0.0422652856665553,0.45444936552268317,0.9696969696969697
1106,0.0,0.0,0.01106266149870801,0.0028237951807228916,0.0029363185905670764,0.009940357852882704,0.0033579583613163196,0.00034238835072125196,0.01859370877022429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01733718604134252,0.012895662368112546,0.00035435861091424523,0.0555462746408286,0.7676767631737909,0.98989898989899
735,0.05365853658536585,0.08,0.4326550387596899,0.1690512048192771,0.02881262616993944,0.16848906560636182,0.07370718603089321,0.8725393063805751,0.042450940906881465,0.041625736738703345,0.06178067318132466,0.03548757170172084,0.03388843977364592,0.059410152188297566,0.033923512747875355,0.023888452206007996,0.3025783507446099,0.308147713950762,0.1598157335223246,0.0018376211159371867,9.3616888486683e-06,0.0
720,0.0,0.0,0.13041020671834624,0.03765060240963856,0.027527986786566344,0.019880715705765408,0.010073875083948958,0.05331085576900622,0.1860093049093813,0.0,0.0,0.0,0.0,0.0,0.0014164305949008501,0.0006835036396568812,0.035785730162258285,0.029161781946072683,0.0016300496102055278,0.1526896090878717,0.7138042560020685,0.9090909090909091
7030,0.004878048780487805,0.0034782608695652175,0.13905038759689922,0.0286144578313253,0.020554230133969537,0.02982107355864811,0.013431833445265278,0.04115428810732866,0.030447885563502534,0.0,0.0,0.0,0.0,0.0,0.031161473087818702,0.01777109463107891,0.0926872638364081,0.11855216881594374,0.001700921332388377,0.03549949883060474,0.6782124523835529,0.9090909090909091
2931,0.01842818428184282,0.022608695652173914,0.4460594315245478,0.05647590361445783,0.033033584143879614,0.12922465208747513,0.1343183344526528,0.2005956369828501,0.083191445038539,0.029469548133595286,0.01520086862106406,0.005353728489483747,0.0,0.00850742036109273,0.031161473087818702,0.021872116469020198,0.19182040453434096,0.27579132473622514,0.0015591778880226792,0.029986635482793185,0.5859873349723719,0.7474747474747475
993,0.0005420054200542005,0.0,0.05224483204134367,0.007153614457831325,0.004771517709671499,0.009940357852882704,0.0033579583613163196,0.007632687360644972,0.006888410527046733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01844854412091576,0.021248534583821806,0.0,0.03884062813230872,0.4427994124425761,0.9797979797979798
2441,0.004878048780487805,0.0034782608695652175,0.11490633074935401,0.03256777108433735,0.024958708019820152,0.35785288270377735,0.09066487575554064,0.16596612294868807,0.005640163877508506,0.0,0.0,0.0,0.0,0.0,0.005665722379603401,0.0041010218379412865,0.32118248499666596,0.3490621336459555,0.00035435861091424523,0.2640327430671567,0.8232000481458284,0.8585858585858586
6194,0.0016260162601626016,0.0,0.27882751937984496,0.041792168674698794,0.02642686731510369,0.05964214711729622,0.030221625251846875,0.1795535968391024,0.043491424206652314,0.0,0.0,0.0,0.0,0.0,0.04107648725212465,0.03280817470353029,0.11935985774616582,0.12661195779601409,0.0008504606661941885,0.08954226528566656,0.4654649527346162,0.8686868686868687
5252,0.002168021680216802,0.0034782608695652175,0.036902454780361756,0.00338855421686747,0.0023857588548357495,0.06958250497017891,0.06380120886501006,0.006170115157275001,0.006235678077911256,0.0,0.0,0.0,0.0,0.0,0.01274787535410765,0.010252554594853218,0.10402311624805512,0.09012309495896835,7.087172218284902e-05,0.5704143000334113,0.8144433027146669,0.9595959595959596
2657,0.003794037940379404,0.0017391304347826088,0.07768087855297158,0.008283132530120483,0.009726555331253441,0.3081510934393638,0.16118200134318333,0.010641350775479928,0.10658759808346642,0.0,0.0,0.0,0.0,0.0,0.01841359773371105,0.008885547315539455,0.2078239608801956,0.2848769050410317,0.0002834868887313962,0.5658202472435683,0.825998301522166,0.8585858585858586
5680,0.0032520325203252032,0.0017391304347826088,0.30361757105943155,0.056852409638554216,0.032483024408148285,0.049701789264413515,0.020147750167897917,0.03539464314623624,0.02203958058468162,0.06876227897838899,0.057546145494028235,0.04206500956022945,0.026192400970088923,0.00567161357406182,0.11473087818696884,0.07450189672260005,0.07979551011335853,0.1273446658851114,0.0007087172218284905,0.013782158369528901,0.4446182548474602,0.8585858585858586
374,0.013008130081300813,0.0034782608695652175,0.2109173126614987,0.054405120481927714,0.04367773903468526,0.2987077534791252,0.0673270651443922,0.08667056422037776,0.034222623428928546,0.05415029469548134,0.028284473398479913,0.05172084130019121,0.03515763945028295,0.00283580678703091,0.011331444759206801,0.04176207238303544,0.29955545676817075,0.3343420281359906,0.0005669737774627924,0.017540928833945875,0.4962301370595827,0.8181818181818182
7389,0.004336043360433604,0.0017391304347826088,0.16626291989664083,0.0626882530120482,0.049917416039640304,0.3573558648111332,0.0871390194761585,0.1604946383567576,0.11818679258384834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3600244498777506,0.3490987690504103,0.0007795889440113396,0.29994988306047443,0.8096229245470169,0.8080808080808081
2886,0.0005420054200542005,0.0,0.07437015503875968,0.00809487951807229,0.004955037621581942,0.019880715705765408,0.0033579583613163196,0.03731360120900691,0.013197972363030346,0.0,0.0,0.0,0.0,0.0,0.07790368271954674,0.050579269334609205,0.03534118693042899,0.051875732708089095,7.087172218284902e-05,0.055295689943200804,0.46251914131023525,0.9393939393939394
2243,0.008672086720867209,0.0052173913043478265,0.2437015503875969,0.036897590361445784,0.030831345200954305,0.12922465208747513,0.06380120886501006,0.11730858215202755,0.06899243108117492,0.034381139489194495,0.01520086862106406,0.005353728489483747,0.0,0.00283580678703091,0.10056657223796034,0.08133693311916886,0.15670148921982663,0.20530480656506447,0.0012756909992912826,0.014199799532241897,0.6867467462558817,0.8585858585858586
2677,0.001084010840108401,0.0017391304347826088,0.05765503875968992,0.010542168674698794,0.006973756652596807,0.019880715705765408,0.006715916722632639,0.03546787071257547,0.005248524408027221,0.0,0.0,0.0,0.0,0.0,0.0014164305949008501,0.0013670072793137624,0.044987775061124696,0.030978898007033993,7.087172218284902e-05,0.07534246575342465,0.7786009624707726,0.9696969696969697
4379,0.001084010840108401,0.0017391304347826088,0.14914405684754523,0.021649096385542167,0.01853551110295467,0.05964214711729622,0.06044325050369375,0.041235036342643264,0.01425567668911881,0.0,0.0,0.0,0.0,0.0009452689290103034,0.01274787535410765,0.006835036396568812,0.09446543676372528,0.1444900351699883,0.00014174344436569805,0.0697460741730705,0.48813851733138375,0.8888888888888888
6009,0.0016260162601626016,0.0,0.1872577519379845,0.038215361445783136,0.024408148284088823,0.039761431411530816,0.013431833445265278,0.11048852286540654,0.05486507881397125,0.0,0.0,0.0,0.0,0.03885055298232347,0.09794617563739377,0.08219131266873995,0.10801289175372306,0.09984613130128958,0.0010630758327427356,0.050534580688272636,0.4334243497526954,0.8484848484848485
1566,0.001084010840108401,0.0017391304347826088,0.10125968992248062,0.05365210843373494,0.07010460634978895,0.019880715705765408,0.006715916722632639,0.2686596703334546,0.1928316089160475,0.0,0.0,0.0,0.0,0.0,0.21529745042492918,0.19958306277980928,0.030895754612136034,0.041471277842907384,0.0002834868887313962,0.10766789174741062,0.7610861342243284,0.8484848484848485
7930,0.005962059620596206,0.01565217391304348,0.21971899224806202,0.043109939759036146,0.02477518810790971,0.02982107355864811,0.006715916722632639,0.023366322681823058,0.019072564405249636,0.0,0.0,0.0,0.0,0.0,0.00424929178470255,0.0020505109189706433,0.035785730162258285,0.10140679953106684,0.0007795889440113396,0.027146675576344804,0.6213023000777912,0.9292929292929293
7505,0.0016260162601626016,0.0017391304347826088,0.02252906976744186,0.004894578313253012,0.0027527986786566342,0.09940357852882703,0.0335795836131632,0.031888428104977454,0.01258245955142004,0.0,0.0,0.0,0.0,0.0,0.02131728045325779,0.018488773452718637,0.2,0.12451641266119579,0.00021261516654854715,0.6541095890410958,0.8334747245545954,0.9090909090909091
6838,0.002168021680216802,0.0017391304347826088,0.23062015503875968,0.05327560240963856,0.035052303174894474,0.16898608349900596,0.020147750167897917,0.1482248648357664,0.007476147489757656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1849299844409869,0.1758499413833529,0.0006378454996456413,0.04401937854994988,0.7839665475651808,0.8080808080808081
3673,0.001084010840108401,0.0,0.06992894056847546,0.01976656626506024,0.008992475683611672,0.11928429423459244,0.040295500335795834,0.02129893036295936,0.009400458301506839,0.0024557956777996074,0.0010857763300760044,0.0003824091778202677,0.0,0.010397958219113337,0.0,0.0,0.10336741498110692,0.11348915592028137,0.0002834868887313962,0.018459739391914465,0.7799757933474056,0.9494949494949495
2211,0.003794037940379404,0.0,0.3271156330749354,0.049134036144578314,0.0368875022939989,0.35785288270377735,0.3022162525184688,0.09680723852514139,0.011093118533435179,0.024557956777996073,0.0499457111834962,0.04627151051625239,0.03411479385610348,0.004726344645051517,0.0014164305949008501,0.0006835036396568812,0.38630806845965776,0.38906799531066827,0.0009213323883770376,0.007851653859004343,0.7804394198427682,0.7171717171717171
111,0.0,0.0,0.008963178294573644,0.004894578313253012,0.001284639383373096,0.009940357852882704,0.0033579583613163196,0.05032871260792655,0.003470870078466773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01733718604134252,0.013042203985932005,7.087172218284902e-05,0.708904109589041,0.8310353359174566,0.98989898989899
3748,0.0005420054200542005,0.0017391304347826088,0.01623062015503876,0.0015060240963855422,0.004404477885850615,0.009940357852882704,0.0033579583613163196,0.002370198201293476,0.07013068536907159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01844854412091576,0.012162954279015242,0.0,0.5692449047778149,0.8261574502325933,0.98989898989899
5278,0.002168021680216802,0.0034782608695652175,0.2189922480620155,0.05911144578313253,0.033584143879610937,0.039761431411530816,0.0167897918065816,0.25721439962697484,0.028802444274703146,0.022102161100196464,0.00977198697068404,0.0034416826003824093,0.0,0.003781075716041214,0.05247875354107649,0.03424353234680974,0.07393865303400757,0.08281799531066823,0.0008504606661941885,0.02355496157701303,0.46493713180143414,0.8585858585858586
2313,0.0,0.0,0.23481912144702843,0.04894578313253012,0.0225729491649844,0.019880715705765408,0.006715916722632639,0.007990908698682814,0.06087688354975349,0.0,0.0,0.0,0.0,0.0009452689290103034,0.015580736543909351,0.007518540036225693,0.03697488330740165,0.08486957796014068,0.0004252303330970943,0.03892415636485132,0.45619777236384873,0.9191919191919192
1656,0.0032520325203252032,0.008695652173913044,0.03569121447028424,0.01223644578313253,0.01119471462653698,0.019880715705765408,0.030221625251846875,0.006438088467608281,0.018827581417957085,0.0,0.0,0.0,0.0,0.0,0.00424929178470255,0.0020505109189706433,0.028673038452989557,0.022420867526377494,0.00035435861091424523,0.21575342465753425,0.770332362243863,0.9797979797979798
7972,0.0065040650406504065,0.010434782608695653,0.1265342377260982,0.08904367469879518,0.03523582308680492,0.05964214711729622,0.04365345869711216,0.18589629155812823,0.01314019859731963,0.15717092337917488,0.19435396308360478,0.13460803059273424,0.08488278092158448,0.039701295018432746,0.12039660056657225,0.07791941492088446,0.0935763503000667,0.19416764361078548,0.00014174344436569805,0.006348145673237555,0.4281412366790969,0.8787878787878788
588,0.0027100271002710027,0.0,0.06831395348837209,0.013365963855421686,0.018168471279133788,0.05964214711729622,0.023505708529214235,0.03272124323783007,0.06986848135546142,0.0,0.0,0.0,0.0,0.0,0.0594900849858357,0.038276203820785344,0.0773505223382974,0.09158851113716296,0.0,0.05036752422318744,0.4724380735427528,0.9393939393939394
1997,0.0016260162601626016,0.0017391304347826088,0.1232235142118863,0.02710843373493976,0.02569278766746192,0.08946322067594434,0.026863666890530557,0.07049518855306683,0.038670092354697594,0.02701375245579568,0.01737242128121607,0.00497131931166348,0.0,0.009452689290103034,0.026912181303116147,0.01777109463107891,0.11847077128250723,0.16779015240328254,0.00035435861091424523,0.023805546274640828,0.4948718005871116,0.8585858585858586
4260,0.0,0.0,0.06847545219638243,0.01430722891566265,0.010093595155074325,0.019880715705765408,0.030221625251846875,0.00698393070534771,0.006578987570307618,0.004911591355599215,0.002171552660152009,0.0007648183556405354,0.0,0.0,0.0014164305949008501,0.0006835036396568812,0.022049344298733054,0.018500879249706916,0.00017717930545712261,0.012028065486134313,0.4431538192347042,0.9696969696969697
3240,0.0016260162601626016,0.0017391304347826088,0.020025839793281652,0.003953313253012048,0.001284639383373096,0.08946322067594434,0.030221625251846875,0.017369578735664713,0.006498993125477397,0.0,0.0,0.0,0.0,0.0,0.011331444759206801,0.006835036396568812,0.17826183596354747,0.10199296600234468,0.0,0.6463414634146342,0.8331323542195583,0.9292929292929293
2798,0.0016260162601626016,0.0017391304347826088,0.03512596899224806,0.01618975903614458,0.01211231418608919,0.08946322067594434,0.030221625251846875,0.0979028812474494,0.09687493924033053,0.0,0.0,0.0,0.0,0.0,0.0481586402266289,0.037592700181128466,0.17915092242720604,0.1078546307151231,0.00035435861091424523,0.2918476445038423,0.812446142426951,0.8888888888888888
4469,0.0027100271002710027,0.0052173913043478265,0.29546188630490955,0.054028614457831324,0.03156542484859607,0.14910536779324055,0.08394895903290799,0.04421282543221087,0.02680980487466148,0.07612966601178782,0.12377850162866451,0.1739961759082218,0.13274050121261113,0.00283580678703091,0.060906515580736544,0.03349167834318718,0.22760613469659927,0.3122801875732708,0.001771793054571226,0.004928165720013365,0.45284227560366175,0.8080808080808081
5877,0.002168021680216802,0.0,0.17974806201550386,0.06099397590361446,0.04569645806570013,0.049701789264413515,0.0167897918065816,0.05924545523994695,0.02826248177209916,0.11272102161100196,0.10618892508143322,0.0732695984703633,0.041632983023443815,0.0,0.11735127478753542,0.10778852397389015,0.05812402756168037,0.10281359906213366,0.0,0.008519879719345138,0.49073125934775774,0.8888888888888888
3724,0.0,0.0,0.027454780361757105,0.010918674698795181,0.006973756652596807,0.009940357852882704,0.0033579583613163196,0.0005608835756901896,0.009879313936532186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01733718604134252,0.012162954279015242,0.0007087172218284905,0.10399264951553625,0.7639093521042625,0.98989898989899
2012,0.001084010840108401,0.0017391304347826088,0.1928294573643411,0.02315512048192771,0.023857588548357497,0.019880715705765408,0.030221625251846875,0.008039199309998413,0.03157169640997153,0.04174852652259332,0.02171552660152009,0.009177820267686425,0.0009700889248181083,0.00283580678703091,0.009915014164305949,0.0054680291172550495,0.024005334518781955,0.03194607268464243,0.0004961020552799433,0.00835282325425994,0.7622536705621694,0.9393939393939394
3033,0.015718157181571817,0.06608695652173913,0.03044250645994832,0.008283132530120483,0.007157276564507249,0.10934393638170975,0.036937541974479515,0.049379129193614084,0.03337323796958545,0.0,0.0,0.0,0.0,0.0,0.032577903682719546,0.029390656505245888,0.23538564125361194,0.1317409144196952,0.0005669737774627924,0.8979284998329435,0.8339896174412721,0.8686868686868687
7180,0.1002710027100271,0.3426086956521739,0.1738533591731266,0.033509036144578314,0.01926959075059644,0.36779324055666,0.32907991940899933,0.03985202490053915,0.026224845496840496,0.0024557956777996074,0.0010857763300760044,0.0003824091778202677,0.0,0.007562151432082428,0.0963172804532578,0.06766686032603124,0.30028895310068904,0.3988862837045721,0.0009213323883770376,0.025141997995322417,0.4883689931949438,0.7373737373737373
1322,0.0016260162601626016,0.0052173913043478265,0.09536498708010335,0.02108433734939759,0.014865112864745825,0.009940357852882704,0.0033579583613163196,0.007878494488735028,0.028776890493715714,0.0,0.0,0.0,0.0,0.0,0.0014164305949008501,0.0006835036396568812,0.030673482996221385,0.022420867526377494,0.0,0.17231874373538256,0.467001607089919,0.9595959595959596
